,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,genre,speaker/artist,gender,corpus_type
183,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/BEJ03B.wav,BEJ03B,Mandarin-China,1,1,705600,44.1,16,0.1063265306122449,16,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/BEJ03B_MS2024.mat,infant-directed,BEJ03,F,speech
184,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TUR10B.wav,TUR10B,Finnish/Swedish,1,1,1234800,44.1,28,0.1929705215419501,28,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TUR10B_MS2024.mat,infant-directed,TUR10,,speech
185,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL03D.wav,WEL03D,English-NZ,1,1,705600,44.1,16,0.0375283446712018,16,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL03D_MS2024.mat,adult-directed,WEL03,,speech
186,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/PNG06B.wav,PNG06B,Enga,1,1,352800,44.1,8,0.830249433106576,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/PNG06B_MS2024.mat,infant-directed,PNG06,F,speech
187,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/KRA09B.wav,KRA09B,Polish,1,1,1234800,44.1,28,0.3006122448979592,28,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/KRA09B_MS2024.mat,infant-directed,KRA09,F,speech
188,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/MBE12B.wav,MBE12B,Mbendjele,1,1,1058400,44.1,24,0.7711337868480725,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/MBE12B_MS2024.mat,infant-directed,MBE12,F,speech
189,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/USD06B.wav,USD06B,English-US,1,1,529200,44.1,12,0.1449886621315192,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/USD06B_MS2024.mat,infant-directed,USD06,F,speech
190,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR35B.wav,TOR35B,English-Canada,1,1,529200,44.1,12,0.0071428571428571,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR35B_MS2024.mat,infant-directed,TOR35,F,speech
191,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/JEN04D.wav,JEN04D,Kannada,1,1,1058400,44.1,24,0.5286621315192743,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/JEN04D_MS2024.mat,adult-directed,JEN04,,speech
192,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/NYA14B.wav,NYA14B,Nyangatom,1,1,1411200,44.1,32,0.1924036281179138,32,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/NYA14B_MS2024.mat,infant-directed,NYA14,F,speech
193,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR22D.wav,TOR22D,English-Canada,1,1,352800,44.1,8,0.0022222222222222,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR22D_MS2024.mat,adult-directed,TOR22,,speech
194,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/JEN13B.wav,JEN13B,Kannada,1,1,176400,44.1,4,0.5485487528344671,4,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/JEN13B_MS2024.mat,infant-directed,JEN13,,speech
195,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/NYA03D.wav,NYA03D,Nyangatom,1,1,1234800,44.1,28,0.6564625850340136,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/NYA03D_MS2024.mat,adult-directed,NYA03,F,speech
196,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/HAD01B.wav,HAD01B,Hadza,1,1,882000,44.1,20,0.1910657596371882,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/HAD01B_MS2024.mat,infant-directed,HAD01,M,speech
197,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR45B.wav,TOR45B,English-Canada,1,1,882000,44.1,20,0.1663945578231292,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR45B_MS2024.mat,infant-directed,TOR45,F,speech
198,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/SPA01B.wav,SPA01B,Quechua/Achuar,1,1,352800,44.1,8,0.0563265306122449,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/SPA01B_MS2024.mat,infant-directed,SPA01,F,speech
199,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/USD11D.wav,USD11D,English-US,1,1,705600,44.1,16,0.0639682539682539,16,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/USD11D_MS2024.mat,adult-directed,USD11,,speech
200,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/QUE01D.wav,QUE01D,Spanish,1,1,176400,44.1,4,0.0911337868480725,4,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/QUE01D_MS2024.mat,adult-directed,QUE01,M,speech
201,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR36B.wav,TOR36B,English-Canada,1,1,882000,44.1,20,0.0028798185941043,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR36B_MS2024.mat,infant-directed,TOR36,,speech
202,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/JEN07D.wav,JEN07D,Kannada,1,1,529200,44.1,12,0.0307936507936507,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/JEN07D_MS2024.mat,adult-directed,JEN07,,speech
203,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL39B.wav,WEL39B,English-NZ,1,1,1234800,44.1,28,0.417891156462585,28,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL39B_MS2024.mat,infant-directed,WEL39,,speech
204,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/USD05B.wav,USD05B,English-US,1,1,705600,44.1,16,0.262312925170068,16,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/USD05B_MS2024.mat,infant-directed,USD05,F,speech
205,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/MBE11B.wav,MBE11B,Mbendjele,1,1,176400,44.1,4,0.3193424036281179,4,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/MBE11B_MS2024.mat,infant-directed,MBE11,F,speech
206,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/VAN19B.wav,VAN19B,Bislama,1,1,529200,44.1,12,0.2079591836734693,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/VAN19B_MS2024.mat,infant-directed,VAN19,F,speech
207,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/PNG05B.wav,PNG05B,Enga,1,1,352800,44.1,8,0.0306349206349206,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/PNG05B_MS2024.mat,infant-directed,PNG05,F,speech
208,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/SPA15D.wav,SPA15D,Quechua/Achuar,1,1,1234800,44.1,28,0.0047845804988662,28,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/SPA15D_MS2024.mat,adult-directed,SPA15,F,speech
209,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/USD12D.wav,USD12D,English-US,1,1,352800,44.1,8,0.0755328798185941,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/USD12D_MS2024.mat,adult-directed,USD12,F,speech
210,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/MBE06D.wav,MBE06D,Mbendjele,1,1,529200,44.1,12,0.0920861678004535,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/MBE06D_MS2024.mat,adult-directed,MBE06,F,speech
211,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR46B.wav,TOR46B,English-Canada,1,1,352800,44.1,8,0.0084353741496598,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR46B_MS2024.mat,infant-directed,TOR46,F,speech
212,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TSI09B.wav,TSI09B,Tsimane,1,1,352800,44.1,8,0.7334240362811791,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TSI09B_MS2024.mat,infant-directed,TSI09,,speech
213,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL49B.wav,WEL49B,English-NZ,1,1,1058400,44.1,24,0.5310657596371882,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL49B_MS2024.mat,infant-directed,WEL49,,speech
214,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/SPA02B.wav,SPA02B,Quechua/Achuar,1,1,882000,44.1,20,0.6786167800453514,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/SPA02B_MS2024.mat,infant-directed,SPA02,F,speech
215,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/LIM09B.wav,LIM09B,Polish,1,1,1587600,44.1,36,0.9363945578231292,36,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/LIM09B_MS2024.mat,infant-directed,LIM09,F,speech
216,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/QUE16B.wav,QUE16B,Spanish,1,1,352800,44.1,8,0.0067120181405895,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/QUE16B_MS2024.mat,infant-directed,QUE16,M,speech
217,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/HAD02B.wav,HAD02B,Hadza,1,1,529200,44.1,12,0.0298866213151927,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/HAD02B_MS2024.mat,infant-directed,HAD02,F,speech
218,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR21D.wav,TOR21D,English-Canada,1,1,529200,44.1,12,0.0429478458049886,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR21D_MS2024.mat,adult-directed,TOR21,,speech
219,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/JEN10B.wav,JEN10B,Kannada,1,1,529200,44.1,12,0.192766439909297,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/JEN10B_MS2024.mat,infant-directed,JEN10,,speech
220,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/BEJ17D.wav,BEJ17D,Mandarin-China,1,1,352800,44.1,8,0.0181859410430839,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/BEJ17D_MS2024.mat,adult-directed,BEJ17,F,speech
221,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/MEN09B.wav,MEN09B,Mentawai,1,1,352800,44.1,8,0.6085034013605443,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/MEN09B_MS2024.mat,infant-directed,MEN09,F,speech
222,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR18B.wav,TOR18B,English-Canada,1,1,529200,44.1,12,0.0094104308390022,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR18B_MS2024.mat,infant-directed,TOR18,,speech
223,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL17B.wav,WEL17B,English-NZ,1,1,1058400,44.1,24,0.0016553287981859,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL17B_MS2024.mat,infant-directed,WEL17,,speech
224,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TUR04D.wav,TUR04D,Finnish/Swedish,1,1,1058400,44.1,24,0.0665532879818594,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TUR04D_MS2024.mat,adult-directed,TUR04,,speech
225,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/ACO01D.wav,ACO01D,Spanish,1,1,352800,44.1,8,0.1663492063492063,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/ACO01D_MS2024.mat,adult-directed,ACO01,F,speech
226,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TUR13B.wav,TUR13B,Finnish/Swedish,1,1,882000,44.1,20,0.5056235827664399,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TUR13B_MS2024.mat,infant-directed,TUR13,,speech
227,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/VAN20D.wav,VAN20D,Bislama,1,1,882000,44.1,20,0.0576643990929705,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/VAN20D_MS2024.mat,adult-directed,VAN20,F,speech
228,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/USD20D.wav,USD20D,English-US,1,1,1587600,44.1,36,0.1978458049886621,36,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/USD20D_MS2024.mat,adult-directed,USD20,F,speech
229,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/MEN02D.wav,MEN02D,Mentawai,1,1,1940400,44.1,44,0.9963038548752836,44,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/MEN02D_MS2024.mat,adult-directed,MEN02,F,speech
230,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR13D.wav,TOR13D,English-Canada,1,1,529200,44.1,12,0.0109297052154195,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR13D_MS2024.mat,adult-directed,TOR13,,speech
231,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TUR18D.wav,TUR18D,Finnish/Swedish,1,1,1764000,44.1,40,0.5747165532879819,40,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TUR18D_MS2024.mat,adult-directed,TUR18,,speech
232,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR04B.wav,TOR04B,English-Canada,1,1,1058400,44.1,24,0.0029931972789115,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR04B_MS2024.mat,infant-directed,TOR04,,speech
233,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/MEN15B.wav,MEN15B,Mentawai,1,1,176400,44.1,4,0.3648979591836734,4,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/MEN15B_MS2024.mat,infant-directed,MEN15,M,speech
234,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/MES03D.wav,MES03D,Spanish,1,1,529200,44.1,12,0.2393197278911564,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/MES03D_MS2024.mat,adult-directed,MES03,F,speech
235,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL32D.wav,WEL32D,English-NZ,1,1,1764000,44.1,40,0.0894331065759637,40,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL32D_MS2024.mat,adult-directed,WEL32,,speech
236,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/KRA01D.wav,KRA01D,Polish,1,1,176400,44.1,4,0.0576643990929705,4,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/KRA01D_MS2024.mat,adult-directed,KRA01,F,speech
237,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL55B.wav,WEL55B,English-NZ,1,1,1058400,44.1,24,0.380702947845805,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL55B_MS2024.mat,infant-directed,WEL55,,speech
238,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOP13B.wav,TOP13B,Toposa,1,1,705600,44.1,16,0.4170521541950113,16,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOP13B_MS2024.mat,infant-directed,TOP13,F,speech
239,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/VAN12D.wav,VAN12D,Bislama,1,1,1058400,44.1,24,0.0124716553287981,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/VAN12D_MS2024.mat,adult-directed,VAN12,F,speech
240,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TSI02D.wav,TSI02D,Tsimane,1,1,705600,44.1,16,0.6297959183673469,16,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TSI02D_MS2024.mat,adult-directed,TSI02,,speech
241,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/SPA09D.wav,SPA09D,Quechua/Achuar,1,1,352800,44.1,8,0.0413378684807256,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/SPA09D_MS2024.mat,adult-directed,SPA09,F,speech
242,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL42D.wav,WEL42D,English-NZ,1,1,882000,44.1,20,0.021156462585034,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL42D_MS2024.mat,adult-directed,WEL42,,speech
243,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOP04D.wav,TOP04D,Toposa,1,1,352800,44.1,8,0.1390022675736961,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOP04D_MS2024.mat,adult-directed,TOP04,F,speech
244,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/USD19B.wav,USD19B,English-US,1,1,882000,44.1,20,0.4880952380952381,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/USD19B_MS2024.mat,infant-directed,USD19,F,speech
245,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/VAN05B.wav,VAN05B,Bislama,1,1,882000,44.1,20,0.4735147392290249,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/VAN05B_MS2024.mat,infant-directed,VAN05,F,speech
246,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/BEJ25D.wav,BEJ25D,Mandarin-China,1,1,1058400,44.1,24,0.7377777777777778,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/BEJ25D_MS2024.mat,adult-directed,BEJ25,F,speech
247,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/ARA04B.wav,ARA04B,English-Creole,1,1,529200,44.1,12,0.6766666666666666,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/ARA04B_MS2024.mat,infant-directed,ARA04,F,speech
248,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL25B.wav,WEL25B,English-NZ,1,1,1058400,44.1,24,0.2590022675736961,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL25B_MS2024.mat,infant-directed,WEL25,,speech
249,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/HAD09D.wav,HAD09D,Hadza,1,1,2293200,44.1,52,0.5514739229024943,48,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/HAD09D_MS2024.mat,adult-directed,HAD09,F,speech
250,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/LIM02D.wav,LIM02D,Polish,1,1,529200,44.1,12,0.0313151927437641,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/LIM02D_MS2024.mat,adult-directed,LIM02,F,speech
251,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL27D.wav,WEL27D,English-NZ,1,1,1058400,44.1,24,0.3346485260770975,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL27D_MS2024.mat,adult-directed,WEL27,,speech
252,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/JEN19B.wav,JEN19B,Kannada,1,1,352800,44.1,8,0.5048979591836734,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/JEN19B_MS2024.mat,infant-directed,JEN19,,speech
253,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR28D.wav,TOR28D,English-Canada,1,1,1058400,44.1,24,0.1071655328798186,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR28D_MS2024.mat,adult-directed,TOR28,,speech
254,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/NYA09D.wav,NYA09D,Nyangatom,1,1,705600,44.1,16,0.203922902494331,16,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/NYA09D_MS2024.mat,adult-directed,NYA09,F,speech
255,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL40B.wav,WEL40B,English-NZ,1,1,529200,44.1,12,0.1082086167800453,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL40B_MS2024.mat,infant-directed,WEL40,,speech
256,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/VAN07D.wav,VAN07D,Bislama,1,1,352800,44.1,8,0.0258956916099773,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/VAN07D_MS2024.mat,adult-directed,VAN07,F,speech
257,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/BEJ27B.wav,BEJ27B,Mandarin-China,1,1,176400,44.1,4,0.1040136054421768,4,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/BEJ27B_MS2024.mat,infant-directed,BEJ27,F,speech
258,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOP06B.wav,TOP06B,Toposa,1,1,705600,44.1,16,0.0884126984126984,16,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOP06B_MS2024.mat,infant-directed,TOP06,F,speech
259,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/KRA03B.wav,KRA03B,Polish,1,1,1234800,44.1,28,0.045079365079365,28,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/KRA03B_MS2024.mat,infant-directed,KRA03,F,speech
260,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL57D.wav,WEL57D,English-NZ,1,1,1058400,44.1,24,0.0772789115646258,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL57D_MS2024.mat,adult-directed,WEL57,,speech
261,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/VAN10B.wav,VAN10B,Bislama,1,1,705600,44.1,16,0.1322675736961451,16,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/VAN10B_MS2024.mat,infant-directed,VAN10,M,speech
262,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/ARA11B.wav,ARA11B,English-Creole,1,1,176400,44.1,4,0.2697732426303855,4,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/ARA11B_MS2024.mat,infant-directed,ARA11,,speech
263,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/BEJ30D.wav,BEJ30D,Mandarin-China,1,1,882000,44.1,20,0.3216326530612245,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/BEJ30D_MS2024.mat,adult-directed,BEJ30,F,speech
264,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOP11D.wav,TOP11D,Toposa,1,1,882000,44.1,20,0.5223356009070295,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOP11D_MS2024.mat,adult-directed,TOP11,F,speech
265,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/MES01B.WAV,MES01B,Spanish,1,1,176400,44.1,4,0.0008843537414965,4,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/MES01B_MS2024.mat,infant-directed,MES01,F,speech
266,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL30B.wav,WEL30B,English-NZ,1,1,1058400,44.1,24,0.0049886621315192,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL30B_MS2024.mat,infant-directed,WEL30,,speech
267,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/QUE08D.wav,QUE08D,Spanish,1,1,529200,44.1,12,0.0930839002267573,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/QUE08D_MS2024.mat,adult-directed,QUE08,F,speech
268,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/BEJ09B.wav,BEJ09B,Mandarin-China,1,1,1058400,44.1,24,0.2063492063492063,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/BEJ09B_MS2024.mat,infant-directed,BEJ09,F,speech
269,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL09D.wav,WEL09D,English-NZ,1,1,1058400,44.1,24,0.0739455782312925,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL09D_MS2024.mat,adult-directed,WEL09,F,speech
270,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR06D.wav,TOR06D,English-Canada,1,1,1058400,44.1,24,0.0293424036281179,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR06D_MS2024.mat,adult-directed,TOR06,,speech
