,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,genre,gender,speaker/artist,corpus_type
249,data/musicCorp/NHS2/NHS2-XNFH.mp3,NHS2-XNFH,Saramaccan,1,1,352800,44.1,8,0.1237868480725623,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-XNFH_MS2024.mat,world,,NHS2-XNFH,music
250,data/musicCorp/NHS2/NHS2-G9MC.mp3,NHS2-G9MC,Hanunoo,1,1,352800,44.1,8,0.155578231292517,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-G9MC_MS2024.mat,world,,NHS2-G9MC,music
251,data/musicCorp/NHS2/NHS2-RSPL.mp3,NHS2-RSPL,Northern Yukaghir,1,1,352800,44.1,8,0.1476870748299319,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-RSPL_MS2024.mat,world,,NHS2-RSPL,music
252,data/musicCorp/NHS2/NHS2-MW5F.mp3,NHS2-MW5F,Maori,1,1,352800,44.1,8,0.1189795918367346,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-MW5F_MS2024.mat,world,,NHS2-MW5F,music
253,data/musicCorp/NHS2/NHS2-TLT0.mp3,NHS2-TLT0,Icelandic,1,1,352800,44.1,8,0.142766439909297,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-TLT0_MS2024.mat,world,,NHS2-TLT0,music
254,data/musicCorp/NHS2/NHS2-KG5I.mp3,NHS2-KG5I,Dutch,1,1,352800,44.1,8,0.2003628117913832,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-KG5I_MS2024.mat,world,,NHS2-KG5I,music
255,data/musicCorp/NHS2/NHS2-J2V9.mp3,NHS2-J2V9,Basque,1,1,352800,44.1,8,0.1415646258503401,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-J2V9_MS2024.mat,world,,NHS2-J2V9,music
256,data/musicCorp/NHS2/NHS2-D7UD.mp3,NHS2-D7UD,Kashubian,1,1,352800,44.1,8,0.40140589569161,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-D7UD_MS2024.mat,world,,NHS2-D7UD,music
257,data/musicCorp/NHS2/NHS2-CS8N.mp3,NHS2-CS8N,Burushaski,1,1,352800,44.1,8,0.1665532879818594,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-CS8N_MS2024.mat,world,,NHS2-CS8N,music
258,data/musicCorp/NHS2/NHS2-YLV9.mp3,NHS2-YLV9,Basque,1,1,352800,44.1,8,0.3216326530612245,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-YLV9_MS2024.mat,world,,NHS2-YLV9,music
259,data/musicCorp/NHS2/NHS2-N9YG.mp3,NHS2-N9YG,Litoka,1,1,352800,44.1,8,0.1893197278911564,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-N9YG_MS2024.mat,world,,NHS2-N9YG,music
260,data/musicCorp/NHS2/NHS2-BCPU.mp3,NHS2-BCPU,Palikúr,1,1,352800,44.1,8,0.1154421768707483,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-BCPU_MS2024.mat,world,,NHS2-BCPU,music
261,data/musicCorp/NHS2/NHS2-SIW1.mp3,NHS2-SIW1,Southern-Coastal Tsimshian,1,1,352800,44.1,8,0.5241496598639456,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-SIW1_MS2024.mat,world,,NHS2-SIW1,music
262,data/musicCorp/NHS2/NHS2-11ZR.mp3,NHS2-11ZR,Bulgarian,1,1,352800,44.1,8,0.1180045351473922,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-11ZR_MS2024.mat,world,,NHS2-11ZR,music
263,data/musicCorp/NHS2/NHS2-O8KV.mp3,NHS2-O8KV,Yawalapití,1,1,352800,44.1,8,0.1183900226757369,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-O8KV_MS2024.mat,world,,NHS2-O8KV,music
264,data/musicCorp/NHS2/NHS2-WFE1.mp3,NHS2-WFE1,Mbukushu,1,1,352800,44.1,8,0.25140589569161,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-WFE1_MS2024.mat,world,,NHS2-WFE1,music
265,data/musicCorp/NHS2/NHS2-DI16.mp3,NHS2-DI16,Qawasqar,1,1,352800,44.1,8,0.1415419501133787,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-DI16_MS2024.mat,world,,NHS2-DI16,music
266,data/musicCorp/NHS2/NHS2-SCTO.mp3,NHS2-SCTO,Zezuru,1,1,352800,44.1,8,0.1331972789115646,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-SCTO_MS2024.mat,world,,NHS2-SCTO,music
267,data/musicCorp/NHS2/NHS2-P2A1.mp3,NHS2-P2A1,Tzotzil,1,1,352800,44.1,8,0.1791609977324263,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-P2A1_MS2024.mat,world,,NHS2-P2A1,music
268,data/musicCorp/NHS2/NHS2-7YXU.mp3,NHS2-7YXU,Kaingang,1,1,352800,44.1,8,0.1176643990929705,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-7YXU_MS2024.mat,world,,NHS2-7YXU,music
269,data/musicCorp/NHS2/NHS2-25NZ.mp3,NHS2-25NZ,Wayana,1,1,352800,44.1,8,0.3689795918367347,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-25NZ_MS2024.mat,world,,NHS2-25NZ,music
270,data/musicCorp/NHS2/NHS2-E2SX.mp3,NHS2-E2SX,Basque,1,1,352800,44.1,8,0.2702040816326531,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-E2SX_MS2024.mat,world,,NHS2-E2SX,music
271,data/musicCorp/NHS2/NHS2-6RXG.mp3,NHS2-6RXG,Spanish,1,1,352800,44.1,8,0.2945351473922902,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-6RXG_MS2024.mat,world,,NHS2-6RXG,music
272,data/musicCorp/NHS2/NHS2-Y0IQ.mp3,NHS2-Y0IQ,Tok Pisin,1,1,352800,44.1,8,0.1429705215419501,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-Y0IQ_MS2024.mat,world,,NHS2-Y0IQ,music
273,data/musicCorp/NHS2/NHS2-KHKQ.mp3,NHS2-KHKQ,Päri,1,1,352800,44.1,8,0.1947619047619047,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-KHKQ_MS2024.mat,world,,NHS2-KHKQ,music
274,data/musicCorp/NHS2/NHS2-Z96V.mp3,NHS2-Z96V,Spanish,1,1,352800,44.1,8,0.5127210884353741,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-Z96V_MS2024.mat,world,,NHS2-Z96V,music
275,data/musicCorp/NHS2/NHS2-O9IK.mp3,NHS2-O9IK,Chuukese,1,1,352800,44.1,8,0.1198639455782313,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-O9IK_MS2024.mat,world,,NHS2-O9IK,music
276,data/musicCorp/NHS2/NHS2-JQTW.mp3,NHS2-JQTW,Tikopia,1,1,352800,44.1,8,0.1177551020408163,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-JQTW_MS2024.mat,world,,NHS2-JQTW,music
277,data/musicCorp/NHS2/NHS2-4H1R.mp3,NHS2-4H1R,South Bolivian Quechua,1,1,352800,44.1,8,0.1343537414965986,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-4H1R_MS2024.mat,world,,NHS2-4H1R,music
278,data/musicCorp/NHS2/NHS2-44OX.mp3,NHS2-44OX,Udmurt,1,1,352800,44.1,8,0.1184807256235827,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-44OX_MS2024.mat,world,,NHS2-44OX,music
279,data/musicCorp/NHS2/NHS2-56NT.mp3,NHS2-56NT,Icelandic,1,1,352800,44.1,8,0.1434920634920635,4,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-56NT_MS2024.mat,world,,NHS2-56NT,music
280,data/musicCorp/NHS2/NHS2-GP6X.mp3,NHS2-GP6X,Nias,1,1,352800,44.1,8,0.2288662131519274,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-GP6X_MS2024.mat,world,,NHS2-GP6X,music
281,data/musicCorp/NHS2/NHS2-5U0S.mp3,NHS2-5U0S,Kuikúro-Kalapálo,1,1,352800,44.1,8,0.2924716553287982,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-5U0S_MS2024.mat,world,,NHS2-5U0S,music
282,data/musicCorp/NHS2/NHS2-QQ8E.mp3,NHS2-QQ8E,Karamojong,1,1,352800,44.1,8,0.1879818594104308,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-QQ8E_MS2024.mat,world,,NHS2-QQ8E,music
283,data/musicCorp/NHS2/NHS2-PCMH.mp3,NHS2-PCMH,Tuareg,1,1,352800,44.1,8,0.1668027210884353,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-PCMH_MS2024.mat,world,,NHS2-PCMH,music
284,data/musicCorp/NHS2/NHS2-SN80.mp3,NHS2-SN80,Central Kurdish,1,1,352800,44.1,8,0.8336507936507936,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-SN80_MS2024.mat,world,,NHS2-SN80,music
285,data/musicCorp/NHS2/NHS2-E7QN.mp3,NHS2-E7QN,Poke,1,1,352800,44.1,8,0.1917913832199546,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-E7QN_MS2024.mat,world,,NHS2-E7QN,music
286,data/musicCorp/NHS2/NHS2-6N1B.mp3,NHS2-6N1B,Atayal,1,1,352800,44.1,8,0.117641723356009,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-6N1B_MS2024.mat,world,,NHS2-6N1B,music
287,data/musicCorp/NHS2/NHS2-0OA3.mp3,NHS2-0OA3,Piaroa,1,1,352800,44.1,8,0.1375056689342403,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-0OA3_MS2024.mat,world,,NHS2-0OA3,music
288,data/musicCorp/NHS2/NHS2-VDWK.mp3,NHS2-VDWK,Qawasqar,1,1,352800,44.1,8,0.1706802721088435,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-VDWK_MS2024.mat,world,,NHS2-VDWK,music
289,data/musicCorp/NHS2/NHS2-T05D.mp3,NHS2-T05D,Bulgarian,1,1,352800,44.1,8,0.1183673469387755,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-T05D_MS2024.mat,world,,NHS2-T05D,music
290,data/musicCorp/NHS2/NHS2-IEJB.mp3,NHS2-IEJB,Woleaian,1,1,352800,44.1,8,0.1976643990929705,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-IEJB_MS2024.mat,world,,NHS2-IEJB,music
291,data/musicCorp/NHS2/NHS2-J5AX.mp3,NHS2-J5AX,Kiowa,1,1,352800,44.1,8,0.1431519274376417,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-J5AX_MS2024.mat,world,,NHS2-J5AX,music
292,data/musicCorp/NHS2/NHS2-UY25.mp3,NHS2-UY25,Russian,1,1,352800,44.1,8,0.1415646258503401,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-UY25_MS2024.mat,world,,NHS2-UY25,music
293,data/musicCorp/NHS2/NHS2-P5JI.mp3,NHS2-P5JI,Kazakh,1,1,352800,44.1,8,0.2158730158730158,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-P5JI_MS2024.mat,world,,NHS2-P5JI,music
294,data/musicCorp/NHS2/NHS2-3JUS.mp3,NHS2-3JUS,Maori,1,1,352800,44.1,8,0.2590249433106576,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-3JUS_MS2024.mat,world,,NHS2-3JUS,music
295,data/musicCorp/NHS2/NHS2-JP5C.mp3,NHS2-JP5C,Woleaian,1,1,352800,44.1,8,0.131609977324263,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-JP5C_MS2024.mat,world,,NHS2-JP5C,music
296,data/musicCorp/NHS2/NHS2-CQFQ.mp3,NHS2-CQFQ,Jurúna,1,1,352800,44.1,8,0.6478458049886622,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-CQFQ_MS2024.mat,world,,NHS2-CQFQ,music
297,data/musicCorp/NHS2/NHS2-5AW1.mp3,NHS2-5AW1,Guadeloupe-Martinique Creole French,1,1,352800,44.1,8,0.1176190476190476,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-5AW1_MS2024.mat,world,,NHS2-5AW1,music
298,data/musicCorp/NHS2/NHS2-ERSV.mp3,NHS2-ERSV,Ayacucho Quechua,1,1,352800,44.1,8,0.2299092970521541,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-ERSV_MS2024.mat,world,,NHS2-ERSV,music
299,data/musicCorp/NHS2/NHS2-PUMI.mp3,NHS2-PUMI,Scottish Gaelic,1,1,352800,44.1,8,0.1419727891156462,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-PUMI_MS2024.mat,world,,NHS2-PUMI,music
300,data/musicCorp/NHS2/NHS2-VLYL.mp3,NHS2-VLYL,Russian,1,1,352800,44.1,8,0.1395918367346938,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-VLYL_MS2024.mat,world,,NHS2-VLYL,music
301,data/musicCorp/NHS2/NHS2-BJKN.mp3,NHS2-BJKN,Chicham,1,1,352800,44.1,8,0.3562811791383219,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-BJKN_MS2024.mat,world,,NHS2-BJKN,music
302,data/musicCorp/NHS2/NHS2-0Q6G.mp3,NHS2-0Q6G,Xhosa,1,1,352800,44.1,8,0.128140589569161,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-0Q6G_MS2024.mat,world,,NHS2-0Q6G,music
303,data/musicCorp/NHS2/NHS2-IPI1.mp3,NHS2-IPI1,Greenlandic Inuit,1,1,352800,44.1,8,0.1556009070294784,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-IPI1_MS2024.mat,world,,NHS2-IPI1,music
304,data/musicCorp/NHS2/NHS2-5T4A.mp3,NHS2-5T4A,Aushi,1,1,352800,44.1,8,0.1343310657596371,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-5T4A_MS2024.mat,world,,NHS2-5T4A,music
305,data/musicCorp/NHS2/NHS2-17SD.mp3,NHS2-17SD,Udmurt,1,1,352800,44.1,8,0.2458956916099773,4,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-17SD_MS2024.mat,world,,NHS2-17SD,music
306,data/musicCorp/NHS2/NHS2-EVGH.mp3,NHS2-EVGH,Kalispel-Pend d'Oreille,1,1,352800,44.1,8,0.4445804988662131,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-EVGH_MS2024.mat,world,,NHS2-EVGH,music
307,data/musicCorp/NHS2/NHS2-3370.mp3,NHS2-3370,German,1,1,352800,44.1,8,0.3236734693877551,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-3370_MS2024.mat,world,,NHS2-3370,music
308,data/musicCorp/NHS2/NHS2-JFOZ.mp3,NHS2-JFOZ,Naro,1,1,352800,44.1,8,0.1460770975056689,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-JFOZ_MS2024.mat,world,,NHS2-JFOZ,music
309,data/musicCorp/NHS2/NHS2-U1QE.mp3,NHS2-U1QE,Korean,1,1,352800,44.1,8,0.1207709750566893,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-U1QE_MS2024.mat,world,,NHS2-U1QE,music
310,data/musicCorp/NHS2/NHS2-IED2.mp3,NHS2-IED2,Bosnian Standard,1,1,352800,44.1,8,0.4345351473922902,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-IED2_MS2024.mat,world,,NHS2-IED2,music
311,data/musicCorp/NHS2/NHS2-U0D9.mp3,NHS2-U0D9,Abkhaz,1,1,352800,44.1,8,0.1191383219954648,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-U0D9_MS2024.mat,world,,NHS2-U0D9,music
312,data/musicCorp/NHS2/NHS2-ZMI9.mp3,NHS2-ZMI9,Bengali,1,1,352800,44.1,8,0.1696145124716553,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-ZMI9_MS2024.mat,world,,NHS2-ZMI9,music
313,data/musicCorp/NHS2/NHS2-6W0X.mp3,NHS2-6W0X,Dominican Spanish,1,1,352800,44.1,8,0.4873696145124717,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-6W0X_MS2024.mat,world,,NHS2-6W0X,music
314,data/musicCorp/NHS2/NHS2-V3JT.mp3,NHS2-V3JT,Central Kurdish,1,1,352800,44.1,8,0.1416553287981859,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-V3JT_MS2024.mat,world,,NHS2-V3JT,music
315,data/musicCorp/NHS2/NHS2-8D26.mp3,NHS2-8D26,Palawanic,1,1,352800,44.1,8,0.2944444444444444,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-8D26_MS2024.mat,world,,NHS2-8D26,music
316,data/musicCorp/NHS2/NHS2-NSJK.mp3,NHS2-NSJK,Bunun,1,1,352800,44.1,8,0.2753061224489796,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-NSJK_MS2024.mat,world,,NHS2-NSJK,music
317,data/musicCorp/NHS2/NHS2-44DS.mp3,NHS2-44DS,Tohono O'odham,1,1,352800,44.1,8,0.1871201814058957,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-44DS_MS2024.mat,world,,NHS2-44DS,music
318,data/musicCorp/NHS2/NHS2-FLYQ.mp3,NHS2-FLYQ,Northern Amami-Oshima,1,1,352800,44.1,8,0.3282539682539682,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-FLYQ_MS2024.mat,world,,NHS2-FLYQ,music
319,data/musicCorp/NHS2/NHS2-J76G.mp3,NHS2-J76G,Dravidian,1,1,352800,44.1,8,0.1892517006802721,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-J76G_MS2024.mat,world,,NHS2-J76G,music
320,data/musicCorp/NHS2/NHS2-BM3C.mp3,NHS2-BM3C,Martinique Creole French,1,1,352800,44.1,8,0.1176870748299319,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-BM3C_MS2024.mat,world,,NHS2-BM3C,music
321,data/musicCorp/NHS2/NHS2-K4KT.mp3,NHS2-K4KT,Kuikúro-Kalapálo,1,1,352800,44.1,8,0.1954421768707483,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-K4KT_MS2024.mat,world,,NHS2-K4KT,music
322,data/musicCorp/NHS2/NHS2-C07W.mp3,NHS2-C07W,Amharic,1,1,352800,44.1,8,0.143015873015873,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-C07W_MS2024.mat,world,,NHS2-C07W,music
323,data/musicCorp/NHS2/NHS2-NIM5.mp3,NHS2-NIM5,Ganda,1,1,352800,44.1,8,0.1892517006802721,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-NIM5_MS2024.mat,world,,NHS2-NIM5,music
324,data/musicCorp/NHS2/NHS2-EXN7.mp3,NHS2-EXN7,Hawaiian,1,1,352800,44.1,8,0.1570748299319727,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-EXN7_MS2024.mat,world,,NHS2-EXN7,music
325,data/musicCorp/NHS2/NHS2-YJW0.mp3,NHS2-YJW0,Krahô,1,1,352800,44.1,8,0.3383219954648526,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-YJW0_MS2024.mat,world,,NHS2-YJW0,music
326,data/musicCorp/NHS2/NHS2-NGPL.mp3,NHS2-NGPL,Fataleka,1,1,352800,44.1,8,0.1669614512471655,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-NGPL_MS2024.mat,world,,NHS2-NGPL,music
327,data/musicCorp/NHS2/NHS2-4B7D.mp3,NHS2-4B7D,Telugu,1,1,352800,44.1,8,0.1948299319727891,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-4B7D_MS2024.mat,world,,NHS2-4B7D,music
328,data/musicCorp/NHS2/NHS2-DNKN.mp3,NHS2-DNKN,Grenadian Creole English,1,1,352800,44.1,8,0.1176190476190476,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-DNKN_MS2024.mat,world,,NHS2-DNKN,music
329,data/musicCorp/NHS2/NHS2-XHF3.mp3,NHS2-XHF3,Arhuaco,1,1,352800,44.1,8,0.244421768707483,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-XHF3_MS2024.mat,world,,NHS2-XHF3,music
330,data/musicCorp/NHS2/NHS2-0CO2.mp3,NHS2-0CO2,Purepecha,1,1,352800,44.1,8,0.1415419501133787,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-0CO2_MS2024.mat,world,,NHS2-0CO2,music
331,data/musicCorp/NHS2/NHS2-7TL9.mp3,NHS2-7TL9,Russian,1,1,352800,44.1,8,0.1883219954648526,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-7TL9_MS2024.mat,world,,NHS2-7TL9,music
332,data/musicCorp/NHS2/NHS2-TBBB.mp3,NHS2-TBBB,Basque,1,1,352800,44.1,8,0.157891156462585,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-TBBB_MS2024.mat,world,,NHS2-TBBB,music
333,data/musicCorp/NHS2/NHS2-PKDR.mp3,NHS2-PKDR,Yaqui,1,1,352800,44.1,8,0.2821315192743764,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-PKDR_MS2024.mat,world,,NHS2-PKDR,music
334,data/musicCorp/NHS2/NHS2-LFHL.mp3,NHS2-LFHL,Galibi Carib,1,1,352800,44.1,8,0.3129931972789115,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-LFHL_MS2024.mat,world,,NHS2-LFHL,music
335,data/musicCorp/NHS2/NHS2-BX0P.mp3,NHS2-BX0P,Piegan,1,1,352800,44.1,8,0.1178004535147392,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-BX0P_MS2024.mat,world,,NHS2-BX0P,music
336,data/musicCorp/NHS2/NHS2-085Q.mp3,NHS2-085Q,Southern Aymara,1,1,352800,44.1,8,0.3192743764172335,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-085Q_MS2024.mat,world,,NHS2-085Q,music
337,data/musicCorp/NHS2/NHS2-C15J.mp3,NHS2-C15J,Litoka,1,1,352800,44.1,8,0.2295464852607709,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-C15J_MS2024.mat,world,,NHS2-C15J,music
338,data/musicCorp/NHS2/NHS2-VA7K.mp3,NHS2-VA7K,Huichol,1,1,352800,44.1,8,0.2421995464852607,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-VA7K_MS2024.mat,world,,NHS2-VA7K,music
339,data/musicCorp/NHS2/NHS2-5C46.mp3,NHS2-5C46,Seneca,1,1,352800,44.1,8,0.1481179138321995,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-5C46_MS2024.mat,world,,NHS2-5C46,music
340,data/musicCorp/NHS2/NHS2-4MSG.mp3,NHS2-4MSG,Spanish,1,1,352800,44.1,8,0.1815419501133786,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-4MSG_MS2024.mat,world,,NHS2-4MSG,music
341,data/musicCorp/NHS2/NHS2-EMO1.mp3,NHS2-EMO1,Burushaski,1,1,352800,44.1,8,0.153718820861678,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-EMO1_MS2024.mat,world,,NHS2-EMO1,music
342,data/musicCorp/NHS2/NHS2-YTTL.mp3,NHS2-YTTL,Garifuna,1,1,352800,44.1,8,0.1415419501133787,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-YTTL_MS2024.mat,world,,NHS2-YTTL,music
343,data/musicCorp/NHS2/NHS2-2PWX.mp3,NHS2-2PWX,French,1,1,352800,44.1,8,0.1676190476190476,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-2PWX_MS2024.mat,world,,NHS2-2PWX,music
344,data/musicCorp/NHS2/NHS2-FBJU.mp3,NHS2-FBJU,Warlpiri,1,1,352800,44.1,8,0.1423582766439909,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-FBJU_MS2024.mat,world,,NHS2-FBJU,music
345,data/musicCorp/NHS2/NHS2-MRNQ.mp3,NHS2-MRNQ,Lesser Antillean French Creole,1,1,352800,44.1,8,0.173922902494331,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-MRNQ_MS2024.mat,world,,NHS2-MRNQ,music
346,data/musicCorp/NHS2/NHS2-HKI9.mp3,NHS2-HKI9,Tshwa Khoe,1,1,352800,44.1,8,0.1355555555555555,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-HKI9_MS2024.mat,world,,NHS2-HKI9,music
347,data/musicCorp/NHS2/NHS2-GOPJ.mp3,NHS2-GOPJ,Aushi,1,1,352800,44.1,8,0.1427210884353741,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-GOPJ_MS2024.mat,world,,NHS2-GOPJ,music
348,data/musicCorp/NHS2/NHS2-6SKT.mp3,NHS2-6SKT,Katukína-Kanamarí,1,1,352800,44.1,8,0.6582766439909297,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-6SKT_MS2024.mat,world,,NHS2-6SKT,music
349,data/musicCorp/NHS2/NHS2-6U9V.mp3,NHS2-6U9V,Cocama-Cocamilla,1,1,352800,44.1,8,0.1448299319727891,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-6U9V_MS2024.mat,world,,NHS2-6U9V,music
350,data/musicCorp/NHS2/NHS2-7NEZ.mp3,NHS2-7NEZ,Lardil,1,1,352800,44.1,8,0.1415646258503401,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-7NEZ_MS2024.mat,world,,NHS2-7NEZ,music
351,data/musicCorp/NHS2/NHS2-YG7G.mp3,NHS2-YG7G,Uighur,1,1,352800,44.1,8,0.1729024943310657,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-YG7G_MS2024.mat,world,,NHS2-YG7G,music
352,data/musicCorp/NHS2/NHS2-GQVS.mp3,NHS2-GQVS,Kurdish,1,1,352800,44.1,8,0.1176190476190476,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-GQVS_MS2024.mat,world,,NHS2-GQVS,music
353,data/musicCorp/NHS2/NHS2-AN4C.mp3,NHS2-AN4C,Norwegian,1,1,352800,44.1,8,0.1879591836734694,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-AN4C_MS2024.mat,world,,NHS2-AN4C,music
354,data/musicCorp/NHS2/NHS2-6UVI.mp3,NHS2-6UVI,Mahasu Pahari,1,1,352800,44.1,8,0.1583900226757369,8,NHS2,STM_output/MATs/music_mat_wl4_NHS2/NHS2-6UVI_MS2024.mat,world,,NHS2-6UVI,music
