,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,corpus_type,mat_filename,genre,speaker/artist,gender
522,data/musicCorp/ismir04_genre/audio/evaluation/world/falik/streaks_and_strokes/6-son_of_sand_flea.mp3,6-son_of_sand_flea,,,1,5292000,44.1,120,0.042585034013605444,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/6-son_of_sand_flea_MS2024.mat,world,falik,
523,data/musicCorp/ismir04_genre/audio/development/artist_15_album_1_track_5.mp3,artist_15_album_1_track_5,,,1,4233600,44.1,96,0.6629024943310657,92,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_15_album_1_track_5_MS2024.mat,classical,artist_15,
524,data/musicCorp/ismir04_genre/audio/development/artist_11_album_1_track_1.mp3,artist_11_album_1_track_1,,,1,5292000,44.1,120,0.8008843537414966,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_11_album_1_track_1_MS2024.mat,classical,artist_11,
525,data/musicCorp/ismir04_genre/audio/training/electronic/wicked_boy/the_treatment/8-wide_dynamics.mp3,8-wide_dynamics,,,1,5292000,44.1,120,0.05643990929705216,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/8-wide_dynamics_MS2024.mat,electronic,wicked_boy,
526,data/musicCorp/ismir04_genre/audio/training/classical/new_york_consort_of_viols/dances_and_canzonas_of_holborne_and_brade/8-paduana_and_galliard_(brade).mp3,8-paduana_and_galliard_(brade),,,1,5292000,44.1,120,0.20244897959183675,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/8-paduana_and_galliard_(brade)_MS2024.mat,classical,new_york_consort_of_viols,
527,data/musicCorp/ismir04_genre/audio/evaluation/classical/the_english_concert_with_trevor_pinnock/handel_tamerlano_act_iii/1-tamerlano_act_iii_track_1.mp3,1-tamerlano_act_iii_track_1,,,1,4939200,44.1,112,0.8337868480725623,112,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/1-tamerlano_act_iii_track_1_MS2024.mat,classical,english_concert_with_trevor_pinnock,
528,data/musicCorp/ismir04_genre/audio/training/metal/utopia_banished/night_of_the_black_wyvern/10-forshadowing_the_endless_quest.mp3,10-forshadowing_the_endless_quest,,,1,5292000,44.1,120,0.2539909297052154,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/10-forshadowing_the_endless_quest_MS2024.mat,metal_punk,utopia_banished,
529,data/musicCorp/ismir04_genre/audio/evaluation/metal/seismic_anamoly/dead_man_s_hand/4-jack_rabbit.mp3,4-jack_rabbit,,,1,5292000,44.1,120,0.06816326530612245,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/4-jack_rabbit_MS2024.mat,metal_punk,seismic_anamoly,
530,data/musicCorp/ismir04_genre/audio/evaluation/jazz/jag/pretty_girl_blues/2-irish_jig.mp3,2-irish_jig,,,1,5292000,44.1,120,0.790907029478458,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/2-irish_jig_MS2024.mat,jazz_blues,jag,
531,data/musicCorp/ismir04_genre/audio/training/electronic/cargo_cult/alchemy/14-ones.mp3,14-ones,,,1,5292000,44.1,120,0.5451020408163265,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/14-ones_MS2024.mat,electronic,cargo_cult,
532,data/musicCorp/ismir04_genre/audio/evaluation/world/shira_kammen/the_castle_of_the_holly_king/14-tapster_drynker.mp3,14-tapster_drynker,,,1,3351600,44.1,76,0.6424943310657596,76,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/14-tapster_drynker_MS2024.mat,world,shira_kammen,
533,data/musicCorp/ismir04_genre/audio/evaluation/classical/leon_mccawley/cd1-schumann_piano_music/22-einsame_blumen_waldszenen_op._82.mp3,22-einsame_blumen_waldszenen_op._82,,,1,4762800,44.1,108,0.700952380952381,108,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/22-einsame_blumen_waldszenen_op._82_MS2024.mat,classical,leon_mccawley,
534,data/musicCorp/ismir04_genre/audio/training/classical/jacob_heringman/holburns_passion/25-galliard_muy_linda_(lute).mp3,25-galliard_muy_linda_(lute),,,1,3528000,44.1,80,0.9527891156462585,80,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/25-galliard_muy_linda_(lute)_MS2024.mat,classical,jacob_heringman,
535,data/musicCorp/ismir04_genre/audio/training/classical/lara_st._john/bach_violin_concertos/8-bwv_1043_ii._largo.mp3,8-bwv_1043_ii._largo,,,1,5292000,44.1,120,0.44963718820861676,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/8-bwv_1043_ii._largo_MS2024.mat,classical,lara_st_john,
536,data/musicCorp/ismir04_genre/audio/training/jazz/thursday_group/uncle_mean/1-like_white_on_rice.mp3,1-like_white_on_rice,,,1,5292000,44.1,120,0.7084353741496598,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/1-like_white_on_rice_MS2024.mat,jazz_blues,thursday_group,
537,data/musicCorp/ismir04_genre/audio/evaluation/electronic/ivilion/sartinal/9-sartinal_iii.mp3,9-sartinal_iii,,,1,5292000,44.1,120,0.3757369614512472,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/9-sartinal_iii_MS2024.mat,electronic,ivilion,
538,data/musicCorp/ismir04_genre/audio/evaluation/world/tim_rayborn/ashek/5-delgadina.mp3,5-delgadina,,,1,5292000,44.1,120,0.5046031746031746,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/5-delgadina_MS2024.mat,world,tim_rayborn,
539,data/musicCorp/ismir04_genre/audio/evaluation/rock/nova_express/gimme_some/2-walk_away.mp3,2-walk_away,,,1,5292000,44.1,120,0.2537414965986395,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/2-walk_away_MS2024.mat,rock_pop,nova_express,
540,data/musicCorp/ismir04_genre/audio/training/classical/monks_and_choirs_of_kiev-pechersk_lavra/chants_of_the_russian_orthodox_church/5-fall_asleep_by_the_flash_(old_kiev_chant).mp3,5-fall_asleep_by_the_flash_(old_kiev_chant),,,1,5292000,44.1,120,0.3832426303854875,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/5-fall_asleep_by_the_flash_(old_kiev_chant)_MS2024.mat,classical,monks_and_choirs_of_kiev_pechersk_lavra,
541,data/musicCorp/ismir04_genre/audio/training/world/tim_rayborn/the_path_beyond/7-sehtar_dastan.mp3,7-sehtar_dastan,,,1,5292000,44.1,120,0.41678004535147395,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/7-sehtar_dastan_MS2024.mat,world,tim_rayborn,
542,data/musicCorp/ismir04_genre/audio/development/artist_125_album_4_track_1.mp3,artist_125_album_4_track_1,,,1,5468400,44.1,124,0.44913832199546483,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_125_album_4_track_1_MS2024.mat,world,artist_125,
543,data/musicCorp/ismir04_genre/audio/training/metal/utopia_banished/night_of_the_black_wyvern/1-by_mourning.mp3,1-by_mourning,,,1,5292000,44.1,120,0.025306122448979593,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/1-by_mourning_MS2024.mat,metal_punk,utopia_banished,
544,data/musicCorp/ismir04_genre/audio/development/artist_122_album_2_track_3.mp3,artist_122_album_2_track_3,,,1,5292000,44.1,120,0.976530612244898,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_122_album_2_track_3_MS2024.mat,world,artist_122,
545,data/musicCorp/ismir04_genre/audio/development/artist_105_album_1_track_2.mp3,artist_105_album_1_track_2,,,1,5292000,44.1,120,0.5536734693877551,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_105_album_1_track_2_MS2024.mat,rock_pop,artist_105,
546,data/musicCorp/ismir04_genre/audio/evaluation/classical/serenissima/per_monsieur_pisendel/20-vivaldi_suonata_a_solo_facto_per_monsier_pisendel_rv2.mp3,20-vivaldi_suonata_a_solo_facto_per_monsier_pisendel_rv2,,,1,5292000,44.1,120,0.7388662131519275,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/20-vivaldi_suonata_a_solo_facto_per_monsier_pisendel_rv2_MS2024.mat,classical,serenissima,
547,data/musicCorp/ismir04_genre/audio/development/artist_7_album_4_track_1.mp3,artist_7_album_4_track_1,,,1,5468400,44.1,124,0.19029478458049887,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_7_album_4_track_1_MS2024.mat,classical,artist_7,
548,data/musicCorp/ismir04_genre/audio/training/world/shira_kammen/the_almanac/16-john_barleycorn.mp3,16-john_barleycorn,,,1,5292000,44.1,120,0.4731972789115646,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/16-john_barleycorn_MS2024.mat,world,shira_kammen,
549,data/musicCorp/ismir04_genre/audio/training/world/tilopa/pictures_of_silence/5-go.mp3,5-go,,,1,5997600,44.1,136,0.5369160997732426,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/5-go_MS2024.mat,world,tilopa,
550,data/musicCorp/ismir04_genre/audio/evaluation/electronic/version/versions/9-oh_no_again.mp3,9-oh_no_again,,,1,5468400,44.1,124,0.010816326530612244,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/9-oh_no_again_MS2024.mat,electronic,version,
551,data/musicCorp/ismir04_genre/audio/training/classical/jacob_heringman_and_catherine/luis_milan_el_maestro/14-fantasia_26.mp3,14-fantasia_26,,,1,5292000,44.1,120,0.3002267573696145,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/14-fantasia_26_MS2024.mat,classical,jacob_heringman_and_catherine,
552,data/musicCorp/ismir04_genre/audio/evaluation/electronic/kenji_williams/tektonik_illusion/5-mode_escstatica.mp3,5-mode_escstatica,,,1,5292000,44.1,120,0.7474149659863946,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/5-mode_escstatica_MS2024.mat,electronic,kenji_williams,
553,data/musicCorp/ismir04_genre/audio/training/world/tim_rayborn/the_path_beyond/5-tas.mp3,5-tas,,,1,5292000,44.1,120,0.45825396825396825,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/5-tas_MS2024.mat,world,tim_rayborn,
554,data/musicCorp/ismir04_genre/audio/evaluation/rock/norine_braun/and_the_mood_swings/11-crow.mp3,11-crow,,,1,5292000,44.1,120,0.052993197278911566,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/11-crow_MS2024.mat,rock_pop,norine_braun,
555,data/musicCorp/ismir04_genre/audio/training/classical/sonnerie/world's_first_piano_concertos/4-carl_friedrich_abel_concerto_in_b_flat_op._11_no.2_(1774).mp3,4-carl_friedrich_abel_concerto_in_b_flat_op._11_no.2_(1774),,,1,5292000,44.1,120,0.3137641723356009,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/4-carl_friedrich_abel_concerto_in_b_flat_op._11_no.2_(1774)_MS2024.mat,classical,sonnerie,
556,data/musicCorp/ismir04_genre/audio/development/artist_40_album_2_track_4.mp3,artist_40_album_2_track_4,,,1,5468400,44.1,124,0.4208843537414966,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_40_album_2_track_4_MS2024.mat,classical,artist_40,
557,data/musicCorp/ismir04_genre/audio/development/artist_63_album_1_track_1.mp3,artist_63_album_1_track_1,,,1,5292000,44.1,120,0.6718367346938775,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_63_album_1_track_1_MS2024.mat,electronic,artist_63,
558,data/musicCorp/ismir04_genre/audio/evaluation/rock/jackalopes/jacksploitation/15-drive-in_saturday_nite.mp3,15-drive-in_saturday_nite,,,1,5292000,44.1,120,0.8946712018140589,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/15-drive-in_saturday_nite_MS2024.mat,rock_pop,jackalopes,
559,data/musicCorp/ismir04_genre/audio/development/artist_15_album_1_track_2.mp3,artist_15_album_1_track_2,,,1,5644800,44.1,128,0.414671201814059,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_15_album_1_track_2_MS2024.mat,classical,artist_15,
560,data/musicCorp/ismir04_genre/audio/training/classical/edward_martin/art_of_the_lute_in_renaissance/10-guillarde_milanoise_(morlaye).mp3,10-guillarde_milanoise_(morlaye),,,1,2646000,44.1,60,0.08324263038548753,52,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/10-guillarde_milanoise_(morlaye)_MS2024.mat,classical,edward_martin,
561,data/musicCorp/ismir04_genre/audio/training/rock/nova_express/gimme_some/1-i'm_alive.mp3,1-i'm_alive,,,1,5292000,44.1,120,0.3717233560090703,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/1-i'm_alive_MS2024.mat,rock_pop,nova_express,
562,data/musicCorp/ismir04_genre/audio/evaluation/classical/oberlin_consort_of_viols/5_and_6_part_fantasies_of_william_lawes/10-set_a_5_in_c_major_fantazy.mp3,10-set_a_5_in_c_major_fantazy,,,1,5292000,44.1,120,0.33675736961451247,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/10-set_a_5_in_c_major_fantazy_MS2024.mat,classical,oberlin_consort_of_viols,
563,data/musicCorp/ismir04_genre/audio/development/artist_101_album_1_track_1.mp3,artist_101_album_1_track_1,,,1,5292000,44.1,120,0.23265306122448978,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_101_album_1_track_1_MS2024.mat,rock_pop,artist_101,
564,data/musicCorp/ismir04_genre/audio/training/classical/jacob_heringman/black_cow/7-bakfark_erravi_sicut_ovis_prima_pars.mp3,7-bakfark_erravi_sicut_ovis_prima_pars,,,1,5292000,44.1,120,0.9540816326530612,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/7-bakfark_erravi_sicut_ovis_prima_pars_MS2024.mat,classical,jacob_heringman,
565,data/musicCorp/ismir04_genre/audio/development/artist_122_album_2_track_4.mp3,artist_122_album_2_track_4,,,1,5468400,44.1,124,0.6418820861678004,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_122_album_2_track_4_MS2024.mat,world,artist_122,
566,data/musicCorp/ismir04_genre/audio/training/world/tilopa/turkishauch/1-1x3.mp3,1-1x3,,,1,5468400,44.1,124,0.6088208616780045,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/1-1x3_MS2024.mat,world,tilopa,
567,data/musicCorp/ismir04_genre/audio/training/electronic/memories_of_tomorrow/waiting_for_dawn/5-transcend_(fate_of_a_dj).mp3,5-transcend_(fate_of_a_dj),,,1,5292000,44.1,120,0.038662131519274376,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/5-transcend_(fate_of_a_dj)_MS2024.mat,electronic,memories_of_tomorrow,
568,data/musicCorp/ismir04_genre/audio/evaluation/classical/paul_berget/16_recercars_from_the_siena_manuscript_(ca_1580)_on_steel_string_guitar/8-recercar_8_(steel_string_guitar).mp3,8-recercar_8_(steel_string_guitar),,,1,3704400,44.1,84,0.3340362811791383,80,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/8-recercar_8_(steel_string_guitar)_MS2024.mat,classical,paul_berget,
569,data/musicCorp/ismir04_genre/audio/evaluation/classical/doc_rossi/demarzi-6_sonatas_for_cetra_o_kitara/21-rodney_s_glory_(trad._arr._ros.mp3,21-rodney_s_glory_(trad._arr._ros,,,1,5292000,44.1,120,0.23396825396825396,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/21-rodney_s_glory_(trad._arr._ros_MS2024.mat,classical,doc_rossi,
570,data/musicCorp/ismir04_genre/audio/training/classical/john_fleagle/world's_bliss_-_medieval_songs_of_love_and_death/9-o_speculum_spericum.mp3,9-o_speculum_spericum,,,1,5292000,44.1,120,0.5565986394557824,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/9-o_speculum_spericum_MS2024.mat,classical,john_fleagle,
571,data/musicCorp/ismir04_genre/audio/evaluation/world/drevo/christian_themes_in_ukrainian/2-oh_uncle_in_your_yard.mp3,2-oh_uncle_in_your_yard,,,1,5468400,44.1,124,0.9970748299319728,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/2-oh_uncle_in_your_yard_MS2024.mat,world,drevo,
572,data/musicCorp/ismir04_genre/audio/evaluation/electronic/etherine/24_days/5-bring_it_down.mp3,5-bring_it_down,,,1,5292000,44.1,120,0.04485260770975057,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/5-bring_it_down_MS2024.mat,electronic,etherine,
573,data/musicCorp/ismir04_genre/audio/evaluation/classical/john_fleagle/world_s_bliss_-_medieval_songs_of_love_and_death/6-winter_wakeneth.mp3,6-winter_wakeneth,,,1,5644800,44.1,128,0.9943310657596371,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/6-winter_wakeneth_MS2024.mat,classical,john_fleagle,
574,data/musicCorp/ismir04_genre/audio/training/world/touchinggrace/happenstance/1-wild_spring_apples.mp3,1-wild_spring_apples,,,1,5292000,44.1,120,0.05342403628117914,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/1-wild_spring_apples_MS2024.mat,world,touchinggrace,
575,data/musicCorp/ismir04_genre/audio/training/classical/lara_st._john/bach_violin_concertos/13-bwv_1001_iv._presto.mp3,13-bwv_1001_iv._presto,,,1,5468400,44.1,124,0.11775510204081632,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/13-bwv_1001_iv._presto_MS2024.mat,classical,lara_st_john,
576,data/musicCorp/ismir04_genre/audio/training/classical/paul_beier/simone_molinaro_intavolatura_di_liuto_libro_primo_(1599)/13-fantasia_decima.mp3,13-fantasia_decima,,,1,5292000,44.1,120,0.5234240362811792,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/13-fantasia_decima_MS2024.mat,classical,paul_beier,
577,data/musicCorp/ismir04_genre/audio/evaluation/classical/edward_martin/virtues_and_vices/15-ben_che_l_ciel.mp3,15-ben_che_l_ciel,,,1,5468400,44.1,124,0.34653061224489795,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/15-ben_che_l_ciel_MS2024.mat,classical,edward_martin,
578,data/musicCorp/ismir04_genre/audio/evaluation/rock/the_napoleon_blown_aparts/thrill_hype/7-what_you_can_t_see.mp3,7-what_you_can_t_see,,,1,5292000,44.1,120,0.1810657596371882,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/7-what_you_can_t_see_MS2024.mat,rock_pop,napoleon_blown_aparts,
579,data/musicCorp/ismir04_genre/audio/training/classical/music_of_the_spheres/the_fantastics/6-rossi_toccata_vii.mp3,6-rossi_toccata_vii,,,1,5468400,44.1,124,0.022471655328798187,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/6-rossi_toccata_vii_MS2024.mat,classical,music_of_the_spheres,
580,data/musicCorp/ismir04_genre/audio/evaluation/rock/myles_cochran/marginal_street/10-save_me.mp3,10-save_me,,,1,5292000,44.1,120,0.3520408163265306,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/10-save_me_MS2024.mat,rock_pop,myles_cochran,
581,data/musicCorp/ismir04_genre/audio/training/rock/beth_quist/shall_we_dance/1-survival.mp3,1-survival,,,1,5292000,44.1,120,0.41585034013605443,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/1-survival_MS2024.mat,rock_pop,beth_quist,
582,data/musicCorp/ismir04_genre/audio/development/artist_98_album_1_track_1.mp3,artist_98_album_1_track_1,,,1,5468400,44.1,124,0.0033560090702947844,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_98_album_1_track_1_MS2024.mat,rock_pop,artist_98,
583,data/musicCorp/ismir04_genre/audio/development/artist_89_album_1_track_4.mp3,artist_89_album_1_track_4,,,1,5292000,44.1,120,0.6993197278911565,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_89_album_1_track_4_MS2024.mat,rock_pop,artist_89,
584,data/musicCorp/ismir04_genre/audio/evaluation/electronic/strojovna_07/number_1/7-neboziec.mp3,7-neboziec,,,1,5292000,44.1,120,0.024308390022675735,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/7-neboziec_MS2024.mat,electronic,strojovna_07,
585,data/musicCorp/ismir04_genre/audio/development/artist_117_album_2_track_4.mp3,artist_117_album_2_track_4,,,1,5292000,44.1,120,0.3056235827664399,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_117_album_2_track_4_MS2024.mat,world,artist_117,
586,data/musicCorp/ismir04_genre/audio/development/artist_106_album_2_track_1.mp3,artist_106_album_2_track_1,,,1,5292000,44.1,120,0.46251700680272106,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_106_album_2_track_1_MS2024.mat,rock_pop,artist_106,
587,data/musicCorp/ismir04_genre/audio/evaluation/world/kourosh_zolani/peaceful_planet/6-snow_queen.mp3,6-snow_queen,,,1,5468400,44.1,124,0.003560090702947846,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/6-snow_queen_MS2024.mat,world,kourosh_zolani,
588,data/musicCorp/ismir04_genre/audio/training/classical/jacob_heringman/siena_lute_book/2-fantasia_25_(anon).mp3,2-fantasia_25_(anon),,,1,5292000,44.1,120,0.14680272108843537,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/2-fantasia_25_(anon)_MS2024.mat,classical,jacob_heringman,
589,data/musicCorp/ismir04_genre/audio/evaluation/classical/paul_berget/16_recercars_from_the_siena_manuscript_(ca_1580)_on_renaissance_lute/11-recercar_11.mp3,11-recercar_11,,,1,5468400,44.1,124,0.30705215419501136,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/11-recercar_11_MS2024.mat,classical,paul_berget,
590,data/musicCorp/ismir04_genre/audio/training/electronic/ivilion/sartinal/3-d_b_l.mp3,3-d_b_l,,,1,5292000,44.1,120,0.1334920634920635,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/3-d_b_l_MS2024.mat,electronic,ivilion,
591,data/musicCorp/ismir04_genre/audio/training/classical/doc_rossi/demarzi-6_sonatas_for_cetra_o_kitara/22-sonata_vi_largo.mp3,22-sonata_vi_largo,,,1,5292000,44.1,120,0.23560090702947845,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/22-sonata_vi_largo_MS2024.mat,classical,doc_rossi,
592,data/musicCorp/ismir04_genre/audio/development/artist_39_album_1_track_3.mp3,artist_39_album_1_track_3,,,1,5292000,44.1,120,0.9686167800453515,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_39_album_1_track_3_MS2024.mat,classical,artist_39,
593,data/musicCorp/ismir04_genre/audio/development/artist_35_album_1_track_3.mp3,artist_35_album_1_track_3,,,1,5468400,44.1,124,0.01328798185941043,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_35_album_1_track_3_MS2024.mat,classical,artist_35,
594,data/musicCorp/ismir04_genre/audio/development/artist_20_album_1_track_2.mp3,artist_20_album_1_track_2,,,1,4586400,44.1,104,0.5221541950113379,104,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_20_album_1_track_2_MS2024.mat,classical,artist_20,
595,data/musicCorp/ismir04_genre/audio/development/artist_56_album_1_track_1.mp3,artist_56_album_1_track_1,,,1,5292000,44.1,120,0.8266213151927437,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_56_album_1_track_1_MS2024.mat,electronic,artist_56,
596,data/musicCorp/ismir04_genre/audio/development/artist_52_album_1_track_5.mp3,artist_52_album_1_track_5,,,1,5292000,44.1,120,0.030453514739229026,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_52_album_1_track_5_MS2024.mat,electronic,artist_52,
597,data/musicCorp/ismir04_genre/audio/training/classical/paul_berget/16_recercars_from_the_siena_manuscript_(ca_1580)_on_renaissance_lute/13-recercar_13.mp3,13-recercar_13,,,1,5468400,44.1,124,0.013537414965986394,116,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/13-recercar_13_MS2024.mat,classical,paul_berget,
598,data/musicCorp/ismir04_genre/audio/training/classical/paul_berget/16_recercars_from_the_siena_manuscript_(ca_1580)_on_steel_string_guitar/10-recercar_10_(steel_string_guitar).mp3,10-recercar_10_(steel_string_guitar),,,1,3880800,44.1,88,0.7593197278911564,84,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/10-recercar_10_(steel_string_guitar)_MS2024.mat,classical,paul_berget,
599,data/musicCorp/ismir04_genre/audio/evaluation/classical/vito_paternoster/inzaffirio/6-regina_dei_cieli.mp3,6-regina_dei_cieli,,,1,5292000,44.1,120,0.5999092970521542,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/6-regina_dei_cieli_MS2024.mat,classical,vito_paternoster,
600,data/musicCorp/ismir04_genre/audio/development/artist_94_album_1_track_1.mp3,artist_94_album_1_track_1,,,1,5292000,44.1,120,0.7586621315192744,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_94_album_1_track_1_MS2024.mat,rock_pop,artist_94,
601,data/musicCorp/ismir04_genre/audio/training/electronic/cargo_cult/alchemy/6-sunday.mp3,6-sunday,,,1,5292000,44.1,120,0.08755102040816326,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/6-sunday_MS2024.mat,electronic,cargo_cult,
602,data/musicCorp/ismir04_genre/audio/training/world/drevo/christian_themes_in_ukrainian/14-oh_in_jerusalem_there_are_two_monasteries.mp3,14-oh_in_jerusalem_there_are_two_monasteries,,,1,5644800,44.1,128,0.7702040816326531,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/14-oh_in_jerusalem_there_are_two_monasteries_MS2024.mat,world,drevo,
603,data/musicCorp/ismir04_genre/audio/evaluation/classical/jacob_heringman/josquin_des_prez_lute_settings/3-bakfark_faulte_d_argent.mp3,3-bakfark_faulte_d_argent,,,1,5292000,44.1,120,0.19414965986394558,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/3-bakfark_faulte_d_argent_MS2024.mat,classical,jacob_heringman,
604,data/musicCorp/ismir04_genre/audio/development/artist_7_album_1_track_3.mp3,artist_7_album_1_track_3,,,1,5468400,44.1,124,0.09072562358276644,120,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/artist_7_album_1_track_3_MS2024.mat,classical,artist_7,
605,data/musicCorp/ismir04_genre/audio/evaluation/punk/pizzle/party_patrol/5-tammy_ate_a_bad_piece_of_pork.mp3,5-tammy_ate_a_bad_piece_of_pork,,,1,3351600,44.1,76,0.4866893424036281,76,ismir04_genre,music,STM_output/MATs/music_mat_wl4_ismir04_genre/5-tammy_ate_a_bad_piece_of_pork_MS2024.mat,metal_punk,pizzle,
