,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,genre,speaker/artist,gender
197,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/MBE06C.wav,MBE06C,Mbendjele,,1,1940400,44.1,44,0.033560090702947847,44,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/MBE06C_MS2024.mat,adult-directed,MBE06,F
198,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/QUE07A.wav,QUE07A,Spanish,,1,529200,44.1,12,0.019002267573696146,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/QUE07A_MS2024.mat,infant-directed,QUE07,F
199,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/JEN01A.wav,JEN01A,Kannada,,1,1234800,44.1,28,0.5889795918367347,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/JEN01A_MS2024.mat,infant-directed,JEN01,
200,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/JEN04C.wav,JEN04C,Kannada,,1,529200,44.1,12,0.03768707482993197,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/JEN04C_MS2024.mat,adult-directed,JEN04,
201,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/USD17A.wav,USD17A,English-US,,1,882000,44.1,20,0.26632653061224487,20,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/USD17A_MS2024.mat,infant-directed,USD17,F
202,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/MBE03A.wav,MBE03A,Mbendjele,,1,352800,44.1,8,0.568185941043084,8,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/MBE03A_MS2024.mat,infant-directed,MBE03,F
203,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR24A.wav,TOR24A,English-Canada,,1,1234800,44.1,28,0.011678004535147392,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR24A_MS2024.mat,infant-directed,TOR24,F
204,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/NYA05A.wav,NYA05A,Nyangatom,,1,2646000,44.1,60,0.5300680272108843,60,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/NYA05A_MS2024.mat,infant-directed,NYA05,F
205,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/JEN02A.wav,JEN02A,Kannada,,1,3528000,44.1,80,0.4364172335600907,80,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/JEN02A_MS2024.mat,infant-directed,JEN02,
206,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/MBE05C.wav,MBE05C,Mbendjele,,1,529200,44.1,12,0.3663265306122449,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/MBE05C_MS2024.mat,adult-directed,MBE05,F
207,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/USD11C.wav,USD11C,English-US,,1,352800,44.1,8,0.1975736961451247,8,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/USD11C_MS2024.mat,adult-directed,USD11,
208,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR22C.wav,TOR22C,English-Canada,,1,705600,44.1,16,0.008140589569160998,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR22C_MS2024.mat,adult-directed,TOR22,
209,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/SPA10A.wav,SPA10A,Quechua/Achuar,,1,1764000,44.1,40,0.0024263038548752833,40,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/SPA10A_MS2024.mat,infant-directed,SPA10,F
210,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/NYA03C.wav,NYA03C,Nyangatom,,1,1940400,44.1,44,0.9686394557823129,40,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/NYA03C_MS2024.mat,adult-directed,NYA03,F
211,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/BEJ14C.wav,BEJ14C,Mandarin-China,,1,1411200,44.1,32,0.8601360544217687,32,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/BEJ14C_MS2024.mat,adult-directed,BEJ14,F
212,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL05A.wav,WEL05A,English-NZ,,1,705600,44.1,16,0.03374149659863945,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL05A_MS2024.mat,infant-directed,WEL05,F
213,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/ACO02C.wav,ACO02C,Spanish,,1,176400,44.1,4,0.3333106575963719,4,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/ACO02C_MS2024.mat,adult-directed,ACO02,M
214,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TUR07C.wav,TUR07C,Finnish/Swedish,,1,529200,44.1,12,0.20764172335600908,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TUR07C_MS2024.mat,adult-directed,TUR07,
215,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/BEJ12A.wav,BEJ12A,Mandarin-China,,1,529200,44.1,12,0.11414965986394558,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/BEJ12A_MS2024.mat,infant-directed,BEJ12,M
216,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL03C.wav,WEL03C,English-NZ,,1,705600,44.1,16,0.005328798185941043,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL03C_MS2024.mat,adult-directed,WEL03,
217,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/VAN23C.wav,VAN23C,Bislama,,1,882000,44.1,20,0.008979591836734694,20,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/VAN23C_MS2024.mat,adult-directed,VAN23,M
218,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TUR01A.wav,TUR01A,Finnish/Swedish,,1,2822400,44.1,64,0.2857596371882086,64,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TUR01A_MS2024.mat,infant-directed,TUR01,
219,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/ACO04A.wav,ACO04A,Spanish,,1,529200,44.1,12,0.1573469387755102,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/ACO04A_MS2024.mat,infant-directed,ACO04,F
220,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/MEN01C.wav,MEN01C,Mentawai,,1,1058400,44.1,24,0.2949206349206349,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/MEN01C_MS2024.mat,adult-directed,MEN01,M
221,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/USD23C.wav,USD23C,English-US,,1,1411200,44.1,32,0.5472108843537415,32,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/USD23C_MS2024.mat,adult-directed,USD23,
222,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR10C.wav,TOR10C,English-Canada,,1,705600,44.1,16,0.00598639455782313,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR10C_MS2024.mat,adult-directed,TOR10,
223,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/USD25A.wav,USD25A,English-US,,1,705600,44.1,16,0.23496598639455782,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/USD25A_MS2024.mat,infant-directed,USD25,
224,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/MEN07A.wav,MEN07A,Mentawai,,1,529200,44.1,12,0.31002267573696146,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/MEN07A_MS2024.mat,infant-directed,MEN07,M
225,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR16A.wav,TOR16A,English-Canada,,1,1234800,44.1,28,0.021678004535147392,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR16A_MS2024.mat,infant-directed,TOR16,
226,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL19A.wav,WEL19A,English-NZ,,1,1411200,44.1,32,0.056598639455782314,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL19A_MS2024.mat,infant-directed,WEL19,
227,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/BEJ08C.wav,BEJ08C,Mandarin-China,,1,1234800,44.1,28,0.8021315192743764,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/BEJ08C_MS2024.mat,adult-directed,BEJ08,F
228,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOP01A.wav,TOP01A,Toposa,,1,2469600,44.1,56,0.038616780045351476,56,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOP01A_MS2024.mat,infant-directed,TOP01,F
229,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/BEJ20A.wav,BEJ20A,Mandarin-China,,1,2646000,44.1,60,0.5949659863945578,56,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/BEJ20A_MS2024.mat,infant-directed,BEJ20,F
230,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL31C.wav,WEL31C,English-NZ,,1,1234800,44.1,28,0.01580498866213152,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL31C_MS2024.mat,adult-directed,WEL31,F
231,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TSI07A.wav,TSI07A,Tsimane,,1,705600,44.1,16,0.231156462585034,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TSI07A_MS2024.mat,infant-directed,TSI07,
232,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR48A.wav,TOR48A,English-Canada,,1,1058400,44.1,24,0.034104308390022674,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR48A_MS2024.mat,infant-directed,TOR48,
233,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL47A.wav,WEL47A,English-NZ,,1,1058400,44.1,24,0.33988662131519276,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL47A_MS2024.mat,infant-directed,WEL47,
234,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/ARA10C.wav,ARA10C,English-Creole,,1,352800,44.1,8,0.19523809523809524,8,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/ARA10C_MS2024.mat,adult-directed,ARA10,F
235,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/VAN11C.wav,VAN11C,Bislama,,1,1234800,44.1,28,0.12020408163265306,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/VAN11C_MS2024.mat,adult-directed,VAN11,M
236,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/QUE18A.wav,QUE18A,Spanish,,1,352800,44.1,8,0.03276643990929705,8,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/QUE18A_MS2024.mat,infant-directed,QUE18,F
237,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/LIM07A.wav,LIM07A,Polish,,1,1234800,44.1,28,0.7141496598639456,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/LIM07A_MS2024.mat,infant-directed,LIM07,F
238,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/KRA02C.wav,KRA02C,Polish,,1,1234800,44.1,28,0.16723356009070295,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/KRA02C_MS2024.mat,adult-directed,KRA02,F
239,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/BEJ26C.wav,BEJ26C,Mandarin-China,,1,1058400,44.1,24,0.20927437641723357,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/BEJ26C_MS2024.mat,adult-directed,BEJ26,F
240,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOP07C.wav,TOP07C,Toposa,,1,1764000,44.1,40,0.2363265306122449,40,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOP07C_MS2024.mat,adult-directed,TOP07,F
241,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR38A.wav,TOR38A,English-Canada,,1,705600,44.1,16,0.04897959183673469,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR38A_MS2024.mat,infant-directed,TOR38,
242,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL41C.wav,WEL41C,English-NZ,,1,1058400,44.1,24,0.8755328798185941,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL41C_MS2024.mat,adult-directed,WEL41,
243,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/MES06A.wav,MES06A,Spanish,,1,176400,44.1,4,0.0014512471655328798,4,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/MES06A_MS2024.mat,infant-directed,MES06,F
244,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL37A.wav,WEL37A,English-NZ,,1,1411200,44.1,32,0.03492063492063492,32,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL37A_MS2024.mat,infant-directed,WEL37,
245,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TSI01C.wav,TSI01C,Tsimane,,1,529200,44.1,12,0.6736734693877551,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TSI01C_MS2024.mat,adult-directed,TSI01,
246,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/LIM01C.wav,LIM01C,Polish,,1,882000,44.1,20,0.15058956916099772,20,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/LIM01C_MS2024.mat,adult-directed,LIM01,F
247,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/VAN17A.wav,VAN17A,Bislama,,1,1058400,44.1,24,0.08312925170068028,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/VAN17A_MS2024.mat,infant-directed,VAN17,F
248,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/KRA04A.wav,KRA04A,Polish,,1,1411200,44.1,32,0.07433106575963719,32,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/KRA04A_MS2024.mat,infant-directed,KRA04,F
249,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/JEN18C.wav,JEN18C,Kannada,,1,1764000,44.1,40,0.1565986394557823,40,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/JEN18C_MS2024.mat,adult-directed,JEN18,
250,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOP14A.wav,TOP14A,Toposa,,1,1411200,44.1,32,0.09934240362811791,32,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOP14A_MS2024.mat,infant-directed,TOP14,F
251,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL52A.wav,WEL52A,English-NZ,,1,1058400,44.1,24,0.0590702947845805,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL52A_MS2024.mat,infant-directed,WEL52,
252,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL24C.wav,WEL24C,English-NZ,,1,1587600,44.1,36,0.07825396825396826,36,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL24C_MS2024.mat,adult-directed,WEL24,
253,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TSI12A.wav,TSI12A,Tsimane,,1,1587600,44.1,36,0.4439909297052154,36,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TSI12A_MS2024.mat,infant-directed,TSI12,
254,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/USD18C.wav,USD18C,English-US,,1,1764000,44.1,40,0.01766439909297052,40,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/USD18C_MS2024.mat,adult-directed,USD18,F
255,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/LIM12A.wav,LIM12A,Polish,,1,2469600,44.1,56,0.946734693877551,56,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/LIM12A_MS2024.mat,infant-directed,LIM12,F
256,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/ARA05C.wav,ARA05C,English-Creole,,1,176400,44.1,4,0.022494331065759637,4,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/ARA05C_MS2024.mat,adult-directed,ARA05,F
257,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/VAN04C.wav,VAN04C,Bislama,,1,1234800,44.1,28,0.14965986394557823,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/VAN04C_MS2024.mat,adult-directed,VAN04,F
258,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOP12C.wav,TOP12C,Toposa,,1,1234800,44.1,28,0.27537414965986395,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOP12C_MS2024.mat,adult-directed,TOP12,F
259,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL22A.wav,WEL22A,English-NZ,,1,1940400,44.1,44,0.03891156462585034,44,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL22A_MS2024.mat,infant-directed,WEL22,
260,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL54C.wav,WEL54C,English-NZ,,1,1234800,44.1,28,0.031315192743764174,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL54C_MS2024.mat,adult-directed,WEL54,F
261,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/MES01B.WAV,MES01B,Spanish,,1,176400,44.1,4,0.0008843537414965987,4,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/MES01B_MS2024.mat,infant-directed,MES01,F
262,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TUR20C.wav,TUR20C,Finnish/Swedish,,1,1411200,44.1,32,0.27024943310657595,32,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TUR20C_MS2024.mat,adult-directed,TUR20,
263,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/VAN02A.wav,VAN02A,Bislama,,1,882000,44.1,20,0.004512471655328798,20,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/VAN02A_MS2024.mat,infant-directed,VAN02,F
264,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/ARA03A.wav,ARA03A,English-Creole,,1,529200,44.1,12,0.020997732426303855,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/ARA03A_MS2024.mat,infant-directed,ARA03,F
265,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/KRA11A.wav,KRA11A,Polish,,1,1411200,44.1,32,0.8473922902494331,32,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/KRA11A_MS2024.mat,infant-directed,KRA11,F
266,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/MEN14C.wav,MEN14C,Mentawai,,1,352800,44.1,8,0.21319727891156462,8,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/MEN14C_MS2024.mat,adult-directed,MEN14,M
267,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TUR08A.wav,TUR08A,Finnish/Swedish,,1,1058400,44.1,24,0.3984807256235828,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TUR08A_MS2024.mat,infant-directed,TUR08,
268,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR05C.wav,TOR05C,English-Canada,,1,352800,44.1,8,0.0032653061224489797,8,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR05C_MS2024.mat,adult-directed,TOR05,
269,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/MEN12A.wav,MEN12A,Mentawai,,1,1234800,44.1,28,0.12886621315192745,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/MEN12A_MS2024.mat,infant-directed,MEN12,M
270,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR03A.wav,TOR03A,English-Canada,,1,882000,44.1,20,0.0072562358276643995,20,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR03A_MS2024.mat,infant-directed,TOR03,
271,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/BEJ01C.wav,BEJ01C,Mandarin-China,,1,1058400,44.1,24,0.4493424036281179,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/BEJ01C_MS2024.mat,adult-directed,BEJ01,F
272,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL10A.wav,WEL10A,English-NZ,,1,2469600,44.1,56,0.027505668934240363,56,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL10A_MS2024.mat,infant-directed,WEL10,
273,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TUR12C.wav,TUR12C,Finnish/Swedish,,1,2469600,44.1,56,0.7073469387755102,56,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TUR12C_MS2024.mat,adult-directed,TUR12,
274,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/BEJ07A.wav,BEJ07A,Mandarin-China,,1,1234800,44.1,28,0.6106802721088436,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/BEJ07A_MS2024.mat,infant-directed,BEJ07,F
275,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR19C.wav,TOR19C,English-Canada,,1,1058400,44.1,24,0.034036281179138324,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR19C_MS2024.mat,adult-directed,TOR19,
276,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL16C.wav,WEL16C,English-NZ,,1,1058400,44.1,24,0.12412698412698413,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL16C_MS2024.mat,adult-directed,WEL16,
277,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/ACO11A.wav,ACO11A,Spanish,,1,529200,44.1,12,0.05621315192743764,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/ACO11A_MS2024.mat,infant-directed,ACO11,F
278,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TUR14A.wav,TUR14A,Finnish/Swedish,,1,1411200,44.1,32,0.05755102040816327,32,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TUR14A_MS2024.mat,infant-directed,TUR14,
279,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/MEN08C.wav,MEN08C,Mentawai,,1,1234800,44.1,28,0.08691609977324263,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/MEN08C_MS2024.mat,adult-directed,MEN08,F
280,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/JEN11C.wav,JEN11C,Kannada,,1,1058400,44.1,24,0.22816326530612244,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/JEN11C_MS2024.mat,adult-directed,JEN11,F
281,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/PNG02A.wav,PNG02A,Enga,,1,352800,44.1,8,0.1485487528344671,8,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/PNG02A_MS2024.mat,infant-directed,PNG02,F
282,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/HAD03C.wav,HAD03C,Hadza,,1,2116800,44.1,48,0.18031746031746032,48,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/HAD03C_MS2024.mat,adult-directed,HAD03,M
283,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/USD02A.wav,USD02A,English-US,,1,1058400,44.1,24,0.016848072562358277,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/USD02A_MS2024.mat,infant-directed,USD02,F
284,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/LIM08C.wav,LIM08C,Polish,,1,1234800,44.1,28,0.04925170068027211,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/LIM08C_MS2024.mat,adult-directed,LIM08,F
285,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TSI08C.wav,TSI08C,Tsimane,,1,529200,44.1,12,0.6403401360544217,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TSI08C_MS2024.mat,adult-directed,TSI08,
286,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR47C.wav,TOR47C,English-Canada,,1,1234800,44.1,28,0.0058956916099773245,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR47C_MS2024.mat,adult-directed,TOR47,
287,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL48C.wav,WEL48C,English-NZ,,1,1411200,44.1,32,0.07321995464852608,32,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL48C_MS2024.mat,adult-directed,WEL48,
288,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/SPA03C.wav,SPA03C,Quechua/Achuar,,1,1058400,44.1,24,0.3084353741496599,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/SPA03C_MS2024.mat,adult-directed,SPA03,F
289,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR31A.wav,TOR31A,English-Canada,,1,1587600,44.1,36,0.005328798185941043,36,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR31A_MS2024.mat,infant-directed,TOR31,
