,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,genre,speaker/artist,gender
195,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/NYA03D.wav,NYA03D,Nyangatom,1,1,1234800,44.1,28,0.6564625850340136,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/NYA03D_MS2024.mat,adult-directed,NYA03,F
196,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/HAD01B.wav,HAD01B,Hadza,1,1,882000,44.1,20,0.19106575963718822,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/HAD01B_MS2024.mat,infant-directed,HAD01,M
197,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR45B.wav,TOR45B,English-Canada,1,1,882000,44.1,20,0.16639455782312926,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR45B_MS2024.mat,infant-directed,TOR45,F
198,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/SPA01B.wav,SPA01B,Quechua/Achuar,1,1,352800,44.1,8,0.0563265306122449,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/SPA01B_MS2024.mat,infant-directed,SPA01,F
199,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/USD11D.wav,USD11D,English-US,1,1,705600,44.1,16,0.06396825396825397,16,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/USD11D_MS2024.mat,adult-directed,USD11,
200,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/QUE01D.wav,QUE01D,Spanish,1,1,176400,44.1,4,0.09113378684807256,4,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/QUE01D_MS2024.mat,adult-directed,QUE01,M
201,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR36B.wav,TOR36B,English-Canada,1,1,882000,44.1,20,0.0028798185941043084,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR36B_MS2024.mat,infant-directed,TOR36,
202,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/JEN07D.wav,JEN07D,Kannada,1,1,529200,44.1,12,0.030793650793650793,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/JEN07D_MS2024.mat,adult-directed,JEN07,
203,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL39B.wav,WEL39B,English-NZ,1,1,1234800,44.1,28,0.417891156462585,28,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL39B_MS2024.mat,infant-directed,WEL39,
204,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/USD05B.wav,USD05B,English-US,1,1,705600,44.1,16,0.26231292517006805,16,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/USD05B_MS2024.mat,infant-directed,USD05,F
205,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/MBE11B.wav,MBE11B,Mbendjele,1,1,176400,44.1,4,0.3193424036281179,4,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/MBE11B_MS2024.mat,infant-directed,MBE11,F
206,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/VAN19B.wav,VAN19B,Bislama,1,1,529200,44.1,12,0.20795918367346938,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/VAN19B_MS2024.mat,infant-directed,VAN19,F
207,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/PNG05B.wav,PNG05B,Enga,1,1,352800,44.1,8,0.030634920634920636,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/PNG05B_MS2024.mat,infant-directed,PNG05,F
208,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/SPA15D.wav,SPA15D,Quechua/Achuar,1,1,1234800,44.1,28,0.004784580498866213,28,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/SPA15D_MS2024.mat,adult-directed,SPA15,F
209,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/USD12D.wav,USD12D,English-US,1,1,352800,44.1,8,0.0755328798185941,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/USD12D_MS2024.mat,adult-directed,USD12,F
210,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/MBE06D.wav,MBE06D,Mbendjele,1,1,529200,44.1,12,0.09208616780045352,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/MBE06D_MS2024.mat,adult-directed,MBE06,F
211,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR46B.wav,TOR46B,English-Canada,1,1,352800,44.1,8,0.008435374149659863,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR46B_MS2024.mat,infant-directed,TOR46,F
212,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TSI09B.wav,TSI09B,Tsimane,1,1,352800,44.1,8,0.7334240362811791,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TSI09B_MS2024.mat,infant-directed,TSI09,
213,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL49B.wav,WEL49B,English-NZ,1,1,1058400,44.1,24,0.5310657596371882,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL49B_MS2024.mat,infant-directed,WEL49,
214,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/SPA02B.wav,SPA02B,Quechua/Achuar,1,1,882000,44.1,20,0.6786167800453514,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/SPA02B_MS2024.mat,infant-directed,SPA02,F
215,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/LIM09B.wav,LIM09B,Polish,1,1,1587600,44.1,36,0.9363945578231293,36,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/LIM09B_MS2024.mat,infant-directed,LIM09,F
216,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/QUE16B.wav,QUE16B,Spanish,1,1,352800,44.1,8,0.006712018140589569,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/QUE16B_MS2024.mat,infant-directed,QUE16,M
217,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/HAD02B.wav,HAD02B,Hadza,1,1,529200,44.1,12,0.029886621315192742,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/HAD02B_MS2024.mat,infant-directed,HAD02,F
218,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR21D.wav,TOR21D,English-Canada,1,1,529200,44.1,12,0.042947845804988664,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR21D_MS2024.mat,adult-directed,TOR21,
219,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/JEN10B.wav,JEN10B,Kannada,1,1,529200,44.1,12,0.19276643990929707,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/JEN10B_MS2024.mat,infant-directed,JEN10,
220,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/BEJ17D.wav,BEJ17D,Mandarin-China,1,1,352800,44.1,8,0.0181859410430839,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/BEJ17D_MS2024.mat,adult-directed,BEJ17,F
221,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/MEN09B.wav,MEN09B,Mentawai,1,1,352800,44.1,8,0.6085034013605443,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/MEN09B_MS2024.mat,infant-directed,MEN09,F
222,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR18B.wav,TOR18B,English-Canada,1,1,529200,44.1,12,0.009410430839002268,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR18B_MS2024.mat,infant-directed,TOR18,
223,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL17B.wav,WEL17B,English-NZ,1,1,1058400,44.1,24,0.0016553287981859411,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL17B_MS2024.mat,infant-directed,WEL17,
224,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TUR04D.wav,TUR04D,Finnish/Swedish,1,1,1058400,44.1,24,0.06655328798185942,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TUR04D_MS2024.mat,adult-directed,TUR04,
225,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/ACO01D.wav,ACO01D,Spanish,1,1,352800,44.1,8,0.16634920634920636,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/ACO01D_MS2024.mat,adult-directed,ACO01,F
226,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TUR13B.wav,TUR13B,Finnish/Swedish,1,1,882000,44.1,20,0.5056235827664399,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TUR13B_MS2024.mat,infant-directed,TUR13,
227,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/VAN20D.wav,VAN20D,Bislama,1,1,882000,44.1,20,0.05766439909297052,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/VAN20D_MS2024.mat,adult-directed,VAN20,F
228,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/USD20D.wav,USD20D,English-US,1,1,1587600,44.1,36,0.19784580498866214,36,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/USD20D_MS2024.mat,adult-directed,USD20,F
229,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/MEN02D.wav,MEN02D,Mentawai,1,1,1940400,44.1,44,0.9963038548752835,44,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/MEN02D_MS2024.mat,adult-directed,MEN02,F
230,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR13D.wav,TOR13D,English-Canada,1,1,529200,44.1,12,0.010929705215419501,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR13D_MS2024.mat,adult-directed,TOR13,
231,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TUR18D.wav,TUR18D,Finnish/Swedish,1,1,1764000,44.1,40,0.5747165532879819,40,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TUR18D_MS2024.mat,adult-directed,TUR18,
232,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR04B.wav,TOR04B,English-Canada,1,1,1058400,44.1,24,0.002993197278911565,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR04B_MS2024.mat,infant-directed,TOR04,
233,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/MEN15B.wav,MEN15B,Mentawai,1,1,176400,44.1,4,0.36489795918367346,4,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/MEN15B_MS2024.mat,infant-directed,MEN15,M
234,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/MES03D.wav,MES03D,Spanish,1,1,529200,44.1,12,0.23931972789115646,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/MES03D_MS2024.mat,adult-directed,MES03,F
235,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL32D.wav,WEL32D,English-NZ,1,1,1764000,44.1,40,0.08943310657596372,40,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL32D_MS2024.mat,adult-directed,WEL32,
236,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/KRA01D.wav,KRA01D,Polish,1,1,176400,44.1,4,0.05766439909297052,4,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/KRA01D_MS2024.mat,adult-directed,KRA01,F
237,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL55B.wav,WEL55B,English-NZ,1,1,1058400,44.1,24,0.380702947845805,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL55B_MS2024.mat,infant-directed,WEL55,
238,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOP13B.wav,TOP13B,Toposa,1,1,705600,44.1,16,0.41705215419501135,16,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOP13B_MS2024.mat,infant-directed,TOP13,F
239,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/VAN12D.wav,VAN12D,Bislama,1,1,1058400,44.1,24,0.012471655328798186,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/VAN12D_MS2024.mat,adult-directed,VAN12,F
240,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TSI02D.wav,TSI02D,Tsimane,1,1,705600,44.1,16,0.6297959183673469,16,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TSI02D_MS2024.mat,adult-directed,TSI02,
241,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/SPA09D.wav,SPA09D,Quechua/Achuar,1,1,352800,44.1,8,0.041337868480725626,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/SPA09D_MS2024.mat,adult-directed,SPA09,F
242,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL42D.wav,WEL42D,English-NZ,1,1,882000,44.1,20,0.021156462585034015,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL42D_MS2024.mat,adult-directed,WEL42,
243,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOP04D.wav,TOP04D,Toposa,1,1,352800,44.1,8,0.13900226757369616,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOP04D_MS2024.mat,adult-directed,TOP04,F
244,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/USD19B.wav,USD19B,English-US,1,1,882000,44.1,20,0.4880952380952381,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/USD19B_MS2024.mat,infant-directed,USD19,F
245,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/VAN05B.wav,VAN05B,Bislama,1,1,882000,44.1,20,0.47351473922902493,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/VAN05B_MS2024.mat,infant-directed,VAN05,F
246,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/BEJ25D.wav,BEJ25D,Mandarin-China,1,1,1058400,44.1,24,0.7377777777777778,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/BEJ25D_MS2024.mat,adult-directed,BEJ25,F
247,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/ARA04B.wav,ARA04B,English-Creole,1,1,529200,44.1,12,0.6766666666666666,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/ARA04B_MS2024.mat,infant-directed,ARA04,F
248,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL25B.wav,WEL25B,English-NZ,1,1,1058400,44.1,24,0.25900226757369615,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL25B_MS2024.mat,infant-directed,WEL25,
249,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/HAD09D.wav,HAD09D,Hadza,1,1,2293200,44.1,52,0.5514739229024943,48,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/HAD09D_MS2024.mat,adult-directed,HAD09,F
250,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/LIM02D.wav,LIM02D,Polish,1,1,529200,44.1,12,0.031315192743764174,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/LIM02D_MS2024.mat,adult-directed,LIM02,F
251,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL27D.wav,WEL27D,English-NZ,1,1,1058400,44.1,24,0.3346485260770975,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL27D_MS2024.mat,adult-directed,WEL27,
252,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/JEN19B.wav,JEN19B,Kannada,1,1,352800,44.1,8,0.5048979591836734,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/JEN19B_MS2024.mat,infant-directed,JEN19,
253,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR28D.wav,TOR28D,English-Canada,1,1,1058400,44.1,24,0.1071655328798186,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR28D_MS2024.mat,adult-directed,TOR28,
254,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/NYA09D.wav,NYA09D,Nyangatom,1,1,705600,44.1,16,0.20392290249433107,16,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/NYA09D_MS2024.mat,adult-directed,NYA09,F
255,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL40B.wav,WEL40B,English-NZ,1,1,529200,44.1,12,0.10820861678004536,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL40B_MS2024.mat,infant-directed,WEL40,
256,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/VAN07D.wav,VAN07D,Bislama,1,1,352800,44.1,8,0.025895691609977324,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/VAN07D_MS2024.mat,adult-directed,VAN07,F
257,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/BEJ27B.wav,BEJ27B,Mandarin-China,1,1,176400,44.1,4,0.10401360544217687,4,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/BEJ27B_MS2024.mat,infant-directed,BEJ27,F
258,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOP06B.wav,TOP06B,Toposa,1,1,705600,44.1,16,0.08841269841269842,16,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOP06B_MS2024.mat,infant-directed,TOP06,F
259,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/KRA03B.wav,KRA03B,Polish,1,1,1234800,44.1,28,0.04507936507936508,28,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/KRA03B_MS2024.mat,infant-directed,KRA03,F
260,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL57D.wav,WEL57D,English-NZ,1,1,1058400,44.1,24,0.07727891156462585,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL57D_MS2024.mat,adult-directed,WEL57,
261,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/VAN10B.wav,VAN10B,Bislama,1,1,705600,44.1,16,0.1322675736961451,16,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/VAN10B_MS2024.mat,infant-directed,VAN10,M
262,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/ARA11B.wav,ARA11B,English-Creole,1,1,176400,44.1,4,0.2697732426303855,4,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/ARA11B_MS2024.mat,infant-directed,ARA11,
263,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/BEJ30D.wav,BEJ30D,Mandarin-China,1,1,882000,44.1,20,0.3216326530612245,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/BEJ30D_MS2024.mat,adult-directed,BEJ30,F
264,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOP11D.wav,TOP11D,Toposa,1,1,882000,44.1,20,0.5223356009070295,20,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOP11D_MS2024.mat,adult-directed,TOP11,F
265,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/MES01B.WAV,MES01B,Spanish,1,1,176400,44.1,4,0.0008843537414965987,4,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/MES01B_MS2024.mat,infant-directed,MES01,F
266,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL30B.wav,WEL30B,English-NZ,1,1,1058400,44.1,24,0.004988662131519274,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL30B_MS2024.mat,infant-directed,WEL30,
267,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/QUE08D.wav,QUE08D,Spanish,1,1,529200,44.1,12,0.09308390022675737,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/QUE08D_MS2024.mat,adult-directed,QUE08,F
268,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/BEJ09B.wav,BEJ09B,Mandarin-China,1,1,1058400,44.1,24,0.20634920634920634,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/BEJ09B_MS2024.mat,infant-directed,BEJ09,F
269,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL09D.wav,WEL09D,English-NZ,1,1,1058400,44.1,24,0.07394557823129251,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL09D_MS2024.mat,adult-directed,WEL09,F
270,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR06D.wav,TOR06D,English-Canada,1,1,1058400,44.1,24,0.029342403628117915,24,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR06D_MS2024.mat,adult-directed,TOR06,
271,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/ACO08D.wav,ACO08D,Spanish,1,1,1411200,44.1,32,0.0991609977324263,32,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/ACO08D_MS2024.mat,adult-directed,ACO08,F
272,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/JEN20D.wav,JEN20D,Kannada,1,1,352800,44.1,8,0.05054421768707483,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/JEN20D_MS2024.mat,adult-directed,JEN20,
273,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TOR11B.wav,TOR11B,English-Canada,1,1,529200,44.1,12,0.03691609977324263,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TOR11B_MS2024.mat,infant-directed,TOR11,
274,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/USD22B.wav,USD22B,English-US,1,1,352800,44.1,8,0.04437641723356009,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/USD22B_MS2024.mat,infant-directed,USD22,F
275,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/BEJ02D.wav,BEJ02D,Mandarin-China,1,1,705600,44.1,16,0.2901360544217687,16,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/BEJ02D_MS2024.mat,adult-directed,BEJ02,F
276,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/VAN22B.wav,VAN22B,Bislama,1,1,529200,44.1,12,0.40312925170068026,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/VAN22B_MS2024.mat,infant-directed,VAN22,F
277,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL02B.wav,WEL02B,English-NZ,1,1,352800,44.1,8,0.009501133786848073,8,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL02B_MS2024.mat,infant-directed,WEL02,
278,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/ACO14D.wav,ACO14D,Spanish,1,1,176400,44.1,4,0.0004761904761904762,4,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/ACO14D_MS2024.mat,adult-directed,ACO14,M
279,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TUR11D.wav,TUR11D,Finnish/Swedish,1,1,1764000,44.1,40,0.9046485260770976,40,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TUR11D_MS2024.mat,adult-directed,TUR11,
280,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/WEL15D.wav,WEL15D,English-NZ,1,1,1234800,44.1,28,0.1710204081632653,28,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/WEL15D_MS2024.mat,adult-directed,WEL15,F
281,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/ACO03B.wav,ACO03B,Spanish,1,1,176400,44.1,4,0.0034240362811791382,4,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/ACO03B_MS2024.mat,infant-directed,ACO03,F
282,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/TUR06B.wav,TUR06B,Finnish/Swedish,1,1,529200,44.1,12,0.4499319727891156,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/TUR06B_MS2024.mat,infant-directed,TUR06,
283,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/BEJ15B.wav,BEJ15B,Mandarin-China,1,1,705600,44.1,16,0.3293197278911565,16,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/BEJ15B_MS2024.mat,infant-directed,BEJ15,F
284,data/speechCorp/HiltonMoser2022_speech/IDS-corpus-raw_BD/USD29D.wav,USD29D,English-US,1,1,529200,44.1,12,0.030113378684807256,12,HiltonMoser2022_speech,STM_output/MATs/speech_mat_wl4_HiltonMoser2022_speech/USD29D_MS2024.mat,adult-directed,USD29,M
